year,month,variable,value,isin
2009,3,logVola,-1.39328418910814,US1491231015
2009,2,logVola,-1.83791234317726,US1491231015
2009,1,logVola,-1.95183348719401,US1491231015
2017,12,logReturn,0.0464324360629382,US1667641005
2017,11,logReturn,0.0356935535221112,US1667641005
2017,10,logReturn,-0.0132008863040698,US1667641005
2017,9,logReturn,0.0772949084505486,US1667641005
2017,8,logReturn,-0.00981451632250493,US1667641005
2017,7,logReturn,0.0268239870098793,US1667641005
2017,6,logReturn,0.000575057597006092,US1667641005
2017,5,logReturn,-0.013044037438895,US1667641005
2017,4,logReturn,-0.0102571688339869,US1667641005
2017,3,logReturn,-0.0588640671347816,US1667641005
2017,2,logReturn,0.0229762252845302,US1667641005
2017,1,logReturn,-0.0567345132037652,US1667641005
2016,12,logReturn,0.0381881809242522,US1667641005
2016,11,logReturn,0.0565231465395168,US1667641005
2016,10,logReturn,0.0222017475316341,US1667641005
2016,9,logReturn,0.0266835085639654,US1667641005
2016,8,logReturn,0.0251364575442247,US1667641005
2016,7,logReturn,-0.0161648794055361,US1667641005
2016,6,logReturn,0.0359326949183464,US1667641005
2016,5,logReturn,-0.0120484808864721,US1667641005
2016,4,logReturn,0.0806797756454129,US1667641005
2016,3,logReturn,0.10222156894331,US1667641005
2016,2,logReturn,-0.0093912477348952,US1667641005
2016,1,logReturn,-0.02715157730574,US1667641005
2015,12,logReturn,-0.0276276903024839,US1667641005
2015,11,logReturn,-0.0274538850334616,US1667641005
2015,10,logReturn,0.148481834675791,US1667641005
2015,9,logReturn,0.00878650243507801,US1667641005
2015,8,logReturn,-0.0425849632412696,US1667641005
2015,7,logReturn,-0.0825086761454108,US1667641005
2015,6,logReturn,-0.061897923608651,US1667641005
2015,5,logReturn,-0.0471298309942723,US1667641005
2015,4,logReturn,0.0581122301496483,US1667641005
